Iteration,TotalCost,nRequestBank,IsAccepted,IsImproved,IsNewBest,DM,RM,DW1,DW2,DW3,RW1,RW2nD1,nD2,nD3,nR1,nR2
174,2182.105263157891,2,false,false,false,randomDestroy,greedyInsertion,3.586429054391516,3.524056726398072,0.27,2.314464022410157,4.0367066518417463,1,0,3,1
175,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,3.586429054391516,3.524056726398072,0.27,2.314464022410157,4.0367066518417464,1,0,3,2
176,3169.9999999999964,3,false,false,false,randomDestroy,regretInsertion,3.586429054391516,3.524056726398072,0.27,2.314464022410157,4.0367066518417465,1,0,3,3
177,1207.6315789473647,1,false,false,false,worstRemoval,regretInsertion,3.586429054391516,3.524056726398072,0.27,2.314464022410157,4.0367066518417465,2,0,3,4
178,217.6315789473647,0,false,false,false,shawRemoval,greedyInsertion,3.586429054391516,3.524056726398072,0.27,2.314464022410157,4.0367066518417465,2,1,4,4
179,1207.6315789473647,1,false,false,false,worstRemoval,regretInsertion,3.586429054391516,3.524056726398072,0.27,2.314464022410157,4.0367066518417465,3,1,4,5
180,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575710,0,0,0,0
181,1189.9999999999964,1,false,false,false,worstRemoval,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575710,1,0,0,1
182,1192.105263157891,1,false,false,false,randomDestroy,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575711,1,0,0,2
183,3169.9999999999964,3,false,false,false,shawRemoval,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575711,1,1,0,3
184,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575712,1,1,0,4
185,1192.105263157891,1,false,false,false,worstRemoval,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575712,2,1,0,5
186,5160.555555555551,5,false,false,false,randomDestroy,greedyInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575713,2,1,1,5
187,3186.578947368417,3,false,false,false,worstRemoval,greedyInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575713,3,1,2,5
188,217.6315789473648,0,false,false,false,randomDestroy,greedyInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575714,3,1,3,5
189,4166.1904761904725,4,false,false,false,randomDestroy,regretInsertion,3.2277861489523647,3.171651053758265,0.24300000000000002,2.0830176201691413,3.6330359866575715,3,1,3,6
190,1207.6315789473647,1,false,false,false,worstRemoval,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918140,0,0,0,0
191,1207.6315789473647,1,false,false,false,randomDestroy,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918141,0,0,0,1
192,1192.1052631578914,1,false,false,false,randomDestroy,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918142,0,0,0,2
193,5169.047619047615,5,false,false,false,worstRemoval,greedyInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918142,1,0,1,2
194,217.6315789473647,0,true,false,false,randomDestroy,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918143,1,0,1,3
195,217.6315789473647,0,false,false,false,worstRemoval,greedyInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918143,2,0,2,3
196,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918143,3,0,2,4
197,4162.105263157891,4,false,false,false,randomDestroy,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918144,3,0,2,5
198,217.6315789473647,0,false,false,false,shawRemoval,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918144,3,1,2,6
199,3169.9999999999964,3,false,false,false,randomDestroy,regretInsertion,2.905007534057128,2.8544859483824387,0.21870000000000003,1.8747158581522272,3.2697323879918145,3,1,2,7
200,1207.6315789473647,1,false,false,false,randomDestroy,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263270,0,0,0,0
201,217.6315789473648,0,false,false,false,worstRemoval,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263270,1,0,0,1
202,217.6315789473647,0,true,false,false,randomDestroy,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263271,1,0,0,2
203,3169.9999999999964,3,false,false,false,worstRemoval,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263271,2,0,0,3
204,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263272,2,0,0,4
205,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263273,2,0,0,5
206,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263274,2,0,0,6
207,217.6315789473647,0,false,false,false,worstRemoval,greedyInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263274,3,0,1,6
208,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263275,3,0,1,7
209,1207.6315789473647,1,false,false,false,worstRemoval,regretInsertion,2.8311734473180823,2.569037353544195,0.19683000000000003,1.6872442723370045,3.10525914919263275,4,0,1,8
210,1207.6315789473647,1,false,false,false,randomDestroy,greedyInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336960,0,0,0,0
211,217.6315789473647,0,false,false,false,worstRemoval,greedyInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336960,1,0,1,0
212,2179.9999999999964,2,false,false,false,worstRemoval,regretInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336960,2,0,1,1
213,1207.6315789473647,1,false,false,false,randomDestroy,greedyInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,2,0,2,1
214,1207.6315789473647,1,false,false,false,worstRemoval,regretInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,3,0,2,2
215,4162.105263157891,4,false,false,false,worstRemoval,regretInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,4,0,2,3
216,4159.999999999996,4,false,false,false,worstRemoval,greedyInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,5,0,3,3
217,2197.6315789473647,2,false,false,false,worstRemoval,greedyInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,6,0,4,3
218,2179.9999999999964,2,false,false,false,worstRemoval,greedyInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,7,0,5,3
219,2182.1052631578914,2,false,false,false,worstRemoval,regretInsertion,2.764722769252941,2.3121336181897756,0.19683000000000003,1.518519845103304,2.95723323427336961,8,0,5,4
220,2179.9999999999964,2,false,false,false,randomDestroy,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603250,0,0,0,0
221,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603251,0,0,0,1
222,217.6315789473648,0,false,false,false,worstRemoval,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603251,1,0,0,2
223,217.6315789473648,0,false,false,false,worstRemoval,greedyInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603251,2,0,1,2
224,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603252,2,0,1,3
225,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603252,3,0,1,4
226,217.6315789473647,0,true,false,false,randomDestroy,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603253,3,0,1,5
227,2191.6981132075434,2,false,false,false,randomDestroy,greedyInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603254,3,0,2,5
228,1207.6315789473647,1,false,false,false,randomDestroy,greedyInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603255,3,0,3,5
229,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.488250492327647,2.0809202563707982,0.19683000000000003,1.3666678605929736,2.66150991084603255,4,0,3,6
230,217.6315789473647,0,false,false,false,shawRemoval,regretInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571460,0,0,0,0
231,1206.5789473684174,1,false,false,false,worstRemoval,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571460,1,0,1,0
232,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571461,1,0,1,1
233,1207.6315789473647,1,false,false,false,worstRemoval,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571461,2,0,2,1
234,217.6315789473647,0,false,false,false,worstRemoval,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571461,3,0,3,1
235,217.6315789473647,0,true,false,false,shawRemoval,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571461,3,1,4,1
236,217.6315789473648,0,false,false,false,worstRemoval,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571461,4,1,5,1
237,1201.6981132075434,1,false,false,false,randomDestroy,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571462,4,1,6,1
238,3187.6315789473647,3,false,false,false,worstRemoval,greedyInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571462,5,1,7,1
239,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.499425443094882,1.8728282307337185,0.17714700000000003,1.2300010745336762,2.58107320547571462,6,1,7,2
240,2197.6315789473647,2,false,false,false,randomDestroy,greedyInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281430,0,0,0,0
241,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281431,0,0,0,1
242,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281432,0,0,0,2
243,2196.578947368417,2,false,false,false,randomDestroy,greedyInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281433,0,0,1,2
244,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281433,1,0,1,3
245,4159.999999999996,4,false,false,false,randomDestroy,greedyInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281434,1,0,2,3
246,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281434,2,0,2,4
247,1207.6315789473647,1,false,false,false,randomDestroy,greedyInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281435,2,0,3,4
248,217.6315789473647,0,false,false,false,shawRemoval,regretInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281435,2,1,3,5
249,1207.6315789473647,1,false,false,false,randomDestroy,regretInsertion,2.249482898785394,1.6855454076603467,1.4594323,1.2695009670803088,2.3229658849281436,2,1,3,6
250,217.6315789473647,0,false,false,false,shawRemoval,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353290,0,0,0,0
251,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353290,1,0,0,1
252,217.6315789473648,0,false,false,false,randomDestroy,greedyInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353291,1,0,1,1
253,217.6315789473647,0,true,false,false,randomDestroy,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353292,1,0,1,2
254,2179.9999999999964,2,false,false,false,shawRemoval,greedyInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353292,1,1,2,2
255,217.6315789473648,0,false,false,false,worstRemoval,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353292,2,1,2,3
256,2197.6315789473647,2,false,false,false,worstRemoval,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353292,3,1,2,4
257,1207.6315789473647,1,false,false,false,shawRemoval,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353292,3,2,2,5
258,217.6315789473647,0,false,false,false,worstRemoval,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353292,4,2,2,6
259,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.0245346089068548,1.516990866894312,1.3134890700000001,1.142550870372278,2.0906692964353293,4,2,2,7
260,217.6315789473647,0,false,false,false,shawRemoval,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917960,0,0,0,0
261,217.6315789473648,0,true,false,false,shawRemoval,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917960,0,1,0,1
262,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917961,0,1,0,2
263,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917962,0,1,0,3
264,2186.1904761904725,2,false,false,false,worstRemoval,greedyInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917962,1,1,1,3
265,3169.9999999999964,3,false,false,false,randomDestroy,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917963,1,1,1,4
266,3169.9999999999964,3,false,false,false,randomDestroy,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917964,1,1,1,5
267,1207.6315789473647,1,false,false,false,worstRemoval,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917964,2,1,1,6
268,217.6315789473647,0,false,false,false,randomDestroy,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917965,2,1,1,7
269,1189.9999999999964,1,false,false,false,worstRemoval,regretInsertion,2.2554144813495025,1.3652917802048807,1.1821401630000001,1.0282957833350501,2.0441023667917965,3,1,1,8
270,2190.555555555552,2,false,false,false,shawRemoval,greedyInsertion,2.0298730332145523,1.2287626021843927,1.7139261467,0.9254662050015451,2.00219213011261670,0,0,0,0
271,2179.9999999999964,2,false,false,false,worstRemoval,greedyInsertion,2.0298730332145523,1.2287626021843927,1.7139261467,0.9254662050015451,2.00219213011261670,1,0,1,0
272,1207.6315789473647,1,false,false,false,shawRemoval,regretInsertion,2.0298730332145523,1.2287626021843927,1.7139261467,0.9254662050015451,2.00219213011261670,1,1,1,1
273,217.6315789473647,0,false,false,false,shawRemoval,greedyInsertion,2.0298730332145523,1.2287626021843927,1.7139261467,0.9254662050015451,2.00219213011261670,1,2,2,1
274,2179.9999999999964,2,false,false,false,randomDestroy,greedyInsertion,2.0298730332145523,1.2287626021843927,1.7139261467,0.9254662050015451,2.00219213011261671,1,2,3,1
